Article_ID,News_source,Date_published,Country,Cities_mentioned
395,de telegraaf,17/05/2024,NL,"['The Hague', 'Amsterdam', 'Leiden', 'Maarssen', 'Rotterdam', 'Haarlem', 'Utrecht']"
396,de telegraaf,18/05/2024,NL,"['Madrid', 'Utrecht']"
397,de telegraaf,19/05/2024,NL,"['London', 'Brindisi']"
398,de telegraaf,20/05/2024,NL,[]
399,nrc handelsblad,21/05/2024,NL,"['New York', 'Seattle', 'San Francisco', 'London']"
400,de telegraaf,22/05/2024,NL,[]
401,de telegraaf,23/05/2024,NL,['Amsterdam']
402,nrc handelsblad,24/05/2024,NL,['Amsterdam']
403,nrc handelsblad,25/05/2024,NL,"['Paris', 'Amsterdam', 'Schiedam']"
404,de telegraaf,26/05/2024,NL,['Utrecht']
405,nrc handelsblad,27/05/2024,NL,"['The Hague', 'Barcelona', 'Zwolle', 'Leeuwarden', 'Tilburg', 'Groningen', 'Rotterdam', 'Utrecht', 'Amersfoort', 'Breda', 'Maastricht']"
406,de telegraaf,28/05/2024,NL,"['Amsterdam', 'Woerden', 'Utrecht']"
407,de telegraaf,29/05/2024,NL,"['Leiden', 'Amsterdam', 'The Hague', 'Haarlem', 'Delft', 'Dordrecht']"
408,de telegraaf,30/05/2024,NL,"['Washington', 'The Hague']"
409,nrc handelsblad,31/05/2024,NL,"['The Hague', 'Utrecht']"
410,nrc handelsblad,01/06/2024,NL,"['Leiden', 'The Hague', 'Brussels', 'Zwolle', 'Rotterdam', 'Utrecht']"
411,de telegraaf,02/06/2024,NL,"['The Hague', 'Amsterdam', 'Rotterdam', 'Utrecht']"
412,nrc handelsblad,03/06/2024,NL,[]
413,nrc handelsblad,04/06/2024,NL,['Amsterdam']
414,de telegraaf,05/06/2024,NL,[]
415,de telegraaf,06/06/2024,NL,['Utrecht']
416,de telegraaf,07/06/2024,NL,['Rotterdam']
417,de telegraaf,08/06/2024,NL,['Woerden']
418,nrc handelsblad,09/06/2024,NL,['Rotterdam']
419,de telegraaf,10/06/2024,NL,['The Hague']
420,de telegraaf,11/06/2024,NL,"['The Hague', 'Rotterdam', 'South Holland']"
421,de telegraaf,12/06/2024,NL,['Utrecht']
422,de telegraaf,13/06/2024,NL,['The Hague']
423,de telegraaf,14/06/2024,NL,[]
424,nrc handelsblad,15/06/2024,NL,['Rotterdam']
425,de telegraaf,16/06/2024,NL,[]
426,de telegraaf,17/06/2024,NL,"['The Hague', 'Amsterdam']"
427,de telegraaf,18/06/2024,NL,['The Hague']
428,de telegraaf,19/06/2024,NL,['Middelburg']
429,de telegraaf,20/06/2024,NL,[]
430,nrc handelsblad,21/06/2024,NL,['Amsterdam']
431,nrc handelsblad,22/06/2024,NL,['Berlin']
432,nrc handelsblad,23/06/2024,NL,['Beira']
433,nrc handelsblad,24/06/2024,NL,"['Amsterdam', 'Taipei']"
434,de telegraaf,25/06/2024,NL,"['Woerden', 'Utrecht']"
435,de telegraaf,26/06/2024,NL,"['Brussels', 'Rotterdam', 'Utrecht', 'Liège', 'Maastricht']"
436,nrc handelsblad,27/06/2024,NL,['Rotterdam']
437,de telegraaf,28/06/2024,NL,['Amsterdam']
438,de telegraaf,29/06/2024,NL,"['Olsztyn', 'Minsk', 'Moscow']"
439,de telegraaf,30/06/2024,NL,[]
440,nrc handelsblad,01/07/2024,NL,['Amsterdam']
441,nrc handelsblad,02/07/2024,NL,"['Brussels', 'Warsaw']"
442,de telegraaf,03/07/2024,NL,['London']
443,nrc handelsblad,04/07/2024,NL,"['Manhattan', 'New York', 'Virginia']"
444,nrc handelsblad,05/07/2024,NL,['Amsterdam']
445,de telegraaf,06/07/2024,NL,"['Amsterdam', 'Rotterdam']"
446,de telegraaf,07/07/2024,NL,['Utrecht']
447,de telegraaf,08/07/2024,NL,['Utrecht']
448,de telegraaf,09/07/2024,NL,[]
449,de telegraaf,10/07/2024,NL,['Utrecht']
450,de telegraaf,11/07/2024,NL,"['Rotterdam', 'Zwolle']"
451,nrc handelsblad,12/07/2024,NL,[]
452,de telegraaf,13/07/2024,NL,"['The Hague', 'Amsterdam']"
453,de telegraaf,14/07/2024,NL,['Rotterdam']
454,de telegraaf,15/07/2024,NL,['Hoorn']
455,nrc handelsblad,16/07/2024,NL,"['Amsterdam', 'Amersfoort', 'Utrecht', 'Zaandam']"
456,de telegraaf,17/07/2024,NL,['Utrecht']
457,de telegraaf,18/07/2024,NL,['Amsterdam']
458,de telegraaf,19/07/2024,NL,['Dordrecht']
459,de telegraaf,20/07/2024,NL,"['Altenburg', 'Eisenach', 'Jena', 'Erfurt', 'Gotha']"
460,de telegraaf,21/07/2024,NL,['Zagreb']
461,de telegraaf,22/07/2024,NL,"['Amsterdam', 'Rotterdam', 'Leeuwarden']"
462,de telegraaf,23/07/2024,NL,"['Venlo', 'Apeldoorn']"
463,de telegraaf,24/07/2024,NL,"['Venlo', 'Apeldoorn']"
464,de telegraaf,25/07/2024,NL,['Bangkok']
465,de telegraaf,26/07/2024,NL,['San Diego']
466,de telegraaf,27/07/2024,NL,['Amsterdam']
467,nrc handelsblad,28/07/2024,NL,['Amsterdam']
468,nrc handelsblad,29/07/2024,NL,"['Dronten', 'Zoetermeer']"
469,de telegraaf,30/07/2024,NL,"['Hamburg', 'Wismar', 'Stralsund', 'Utrecht', 'Berlin']"
470,de telegraaf,31/07/2024,NL,['Utrecht']
471,de telegraaf,01/08/2024,NL,['Amsterdam']
472,nrc handelsblad,02/08/2024,NL,"['Rotterdam', 'Utrecht']"
473,nrc handelsblad,03/08/2024,NL,"['Manhattan', 'Paris', 'New York', 'Brooklyn', 'Berlin', 'London']"
474,de telegraaf,04/08/2024,NL,"['The Hague', 'Rotterdam', 'Dordrecht']"
475,de telegraaf,05/08/2024,NL,['Barcelona']
476,de telegraaf,06/08/2024,NL,"['Washington', 'New York', 'Georgetown', 'Rockville']"
477,de telegraaf,07/08/2024,NL,"['New Delhi', 'Delhi']"
478,nrc handelsblad,08/08/2024,NL,"['Bristol', 'Leeds', 'Cambridge', 'Derby', 'London']"
479,de telegraaf,09/08/2024,NL,"['Berlin', 'Guben', 'Zittau']"
480,de telegraaf,10/08/2024,NL,"['Alicante', 'Denia', 'Javea', 'Altea']"
481,de telegraaf,11/08/2024,NL,[]
482,de telegraaf,12/08/2024,NL,['Utrecht']
483,nrc handelsblad,13/08/2024,NL,['Rotterdam']
484,nrc handelsblad,14/08/2024,NL,['Rotterdam']
485,de telegraaf,15/08/2024,NL,"['Amsterdam', 'Brussels', 'Barcelona', 'Budapest', 'Roermond', 'Vienna', 'Rome', 'Paris', 'Bangkok', 'London']"
486,nrc handelsblad,16/08/2024,NL,"['Berlin', 'Amsterdam', 'Rotterdam']"
487,de telegraaf,17/08/2024,NL,['Rotterdam']
488,de telegraaf,18/08/2024,NL,['Rotterdam']
489,de telegraaf,19/08/2024,NL,['Amsterdam']
490,de telegraaf,20/08/2024,NL,"['Shanghai', 'Amsterdam']"
491,de telegraaf,21/08/2024,NL,"['Orange', 'Rio de Janeiro', 'Santa Teresa']"
492,nrc handelsblad,22/08/2024,NL,"['Schwerin', 'Hamburg', 'Middelburg', 'Gouda', 'Delft']"
493,de telegraaf,23/08/2024,NL,['Amsterdam']
494,de telegraaf,24/08/2024,NL,['Rotterdam']
495,de telegraaf,25/08/2024,NL,"['Amsterdam', 'Zaandam']"
496,nrc handelsblad,26/08/2024,NL,"['Paris', 'Amsterdam']"
497,de telegraaf,27/08/2024,NL,['The Hague']
498,de telegraaf,28/08/2024,NL,['Amsterdam']
499,nrc handelsblad,29/08/2024,NL,['Rotterdam']
500,nrc handelsblad,30/08/2024,NL,['The Hague']
501,de telegraaf,31/08/2024,NL,[]
502,de telegraaf,01/09/2024,NL,['Utrecht']
503,nrc handelsblad,02/09/2024,NL,[]
504,de telegraaf,03/09/2024,NL,['Amsterdam']
505,de telegraaf,04/09/2024,NL,"['De Bilt', 'Zeist', 'Utrecht', 'Houten', 'Woerden']"
506,de telegraaf,05/09/2024,NL,"['Boston', 'Amsterdam']"
507,de telegraaf,06/09/2024,NL,['Gouda']
508,nrc handelsblad,07/09/2024,NL,"['Paris', 'Nantes']"
509,de telegraaf,08/09/2024,NL,['Amsterdam']
510,de telegraaf,09/09/2024,NL,"['Zeist', 'Amersfoort', 'Utrecht', 'De Bilt']"
511,de telegraaf,10/09/2024,NL,"['Zeist', 'Amersfoort', 'Utrecht', 'De Bilt']"
512,de telegraaf,11/09/2024,NL,[]
513,de telegraaf,12/09/2024,NL,['Utrecht']
514,de telegraaf,13/09/2024,NL,['Utrecht']
515,de telegraaf,14/09/2024,NL,[]
516,de telegraaf,15/09/2024,NL,"['Amsterdam', 'Beverwijk']"
517,de telegraaf,16/09/2024,NL,"['The Hague', 'London']"
518,de telegraaf,17/09/2024,NL,['Amsterdam']
519,de telegraaf,18/09/2024,NL,['Amsterdam']
520,de telegraaf,19/09/2024,NL,['Amsterdam']
521,de telegraaf,20/09/2024,NL,"['Zeist', 'Amsterdam', 'Utrecht', 'Bussum']"
522,de telegraaf,21/09/2024,NL,"['Amsterdam', 'Utrecht']"
523,de telegraaf,22/09/2024,NL,"['Leiden', 'The Hague', 'Zoetermeer', 'South Holland', 'Rijswijk', 'Voorburg', 'Delft']"
524,de telegraaf,23/09/2024,NL,['Paris']
525,de telegraaf,24/09/2024,NL,"['Maassluis', 'Barendrecht']"
526,de telegraaf,25/09/2024,NL,['Rotterdam']
527,de telegraaf,26/09/2024,NL,['Utrecht']
528,de telegraaf,27/09/2024,NL,"['Amsterdam', 'Bussum', 'Rotterdam', 'Naarden', 'Utrecht', 'Orange']"
529,de telegraaf,28/09/2024,NL,"['Mannheim', 'Bayreuth', 'Heilbronn']"
530,de telegraaf,29/09/2024,NL,"['Amstelveen', 'Amsterdam', 'Uithoorn']"
531,de telegraaf,30/09/2024,NL,['Rotterdam']
532,de telegraaf,01/10/2024,NL,[]
533,de telegraaf,02/10/2024,NL,['Amsterdam']
534,nrc handelsblad,03/10/2024,NL,"['Paris', 'Amsterdam', 'London']"
535,de telegraaf,04/10/2024,NL,['Rotterdam']
536,de telegraaf,05/10/2024,NL,[]
537,de telegraaf,06/10/2024,NL,['Amsterdam']
538,de telegraaf,07/10/2024,NL,"['Amsterdam', 'Zwolle', 'Huizen', 'Enschede', 'Kampen']"
539,de telegraaf,08/10/2024,NL,[]
540,de telegraaf,09/10/2024,NL,[]
541,de telegraaf,10/10/2024,NL,['Amsterdam']
542,de telegraaf,11/10/2024,NL,['Utrecht']
543,nrc handelsblad,12/10/2024,NL,['Amsterdam']
544,de telegraaf,13/10/2024,NL,"['Marseille', 'Tokyo', 'Paris', 'Los Angeles']"
545,de telegraaf,14/10/2024,NL,"['Basel', 'Amsterdam']"
546,de telegraaf,15/10/2024,NL,"['Budapest', 'Vienna']"
547,nrc handelsblad,16/10/2024,NL,['Amsterdam']
548,de telegraaf,17/10/2024,NL,"['Zeist', 'Utrecht', 'Nieuwegein']"
549,de telegraaf,18/10/2024,NL,['Rotterdam']
550,de telegraaf,19/10/2024,NL,['Amsterdam']
551,de telegraaf,20/10/2024,NL,[]
552,de telegraaf,21/10/2024,NL,['Amsterdam']
553,de telegraaf,22/10/2024,NL,[]
554,de telegraaf,23/10/2024,NL,[]
555,de telegraaf,24/10/2024,NL,"['The Hague', 'Amsterdam']"
556,nrc handelsblad,25/10/2024,NL,"['Amsterdam', 'Rotterdam']"
557,de telegraaf,26/10/2024,NL,[]
558,de telegraaf,27/10/2024,NL,['Rotterdam']
559,de telegraaf,12/01/2021,NL,['Utrecht']
560,de telegraaf,28/07/2021,NL,"['Amersfoort', 'Utrecht', 'De Bilt']"
561,de telegraaf,28/07/2021,NL,"['Amersfoort', 'Utrecht', 'De Bilt']"
562,de telegraaf,04/01/2024,NL,"['New York', 'Amsterdam']"
563,de telegraaf,22/08/2020,NL,"['Leiden', 'Salzburg']"
564,de telegraaf,02/11/2021,NL,['Utrecht']
565,de telegraaf,16/07/2020,NL,[]
566,de telegraaf,05/03/2022,NL,"['Amsterdam', 'Berlin', 'Zandvoort', 'Naarden']"
567,nrc handelsblad,04/11/2016,NL,[]
568,de telegraaf,30/01/2023,NL,['Astana']
569,de telegraaf,19/09/2019,NL,['Utrecht']
570,de telegraaf,18/01/2019,NL,['The Hague']
571,de telegraaf,30/08/2019,NL,['Brussels']
572,de telegraaf,24/04/2013,NL,['Rotterdam']
573,nrc handelsblad,10/04/2015,NL,['Amsterdam']
574,nrc handelsblad,25/08/2010,NL,"['Rome', 'Genoa', 'Troyes']"
575,de telegraaf,28/10/2020,NL,"['Voi', 'Amsterdam']"
576,de telegraaf,30/07/2020,NL,"['Amsterdam', 'Utrecht']"
577,de telegraaf,15/10/2020,NL,"['Corona', 'Amsterdam']"
578,de telegraaf,01/02/2022,NL,"['Amsterdam', 'Amersfoort', 'Utrecht']"
579,de telegraaf,17/06/2020,NL,['Amsterdam']
580,de telegraaf,04/06/2022,NL,"['Amsterdam', 'Schiedam', 'Rotterdam', 'Holland', 'Maassluis']"
581,de telegraaf,18/02/2021,NL,[]
582,de telegraaf,20/10/2023,NL,['Utrecht']
583,nrc handelsblad,06/04/2019,NL,"['The Hague', 'Amsterdam', 'Zandvoort', 'Paris', 'Utrecht']"
584,nrc handelsblad,15/07/2013,NL,['Putten']
585,de telegraaf,31/05/2023,NL,['Amsterdam']
586,de telegraaf,05/02/2009,NL,"['The Hague', 'Amsterdam']"
587,de telegraaf,07/08/2009,NL,['Rotterdam']
588,de telegraaf,19/07/2021,NL,[]
589,nrc handelsblad,27/09/2014,NL,"['Borger', 'The Hague', 'Stadskanaal', 'Assen', 'Amsterdam', 'Leiden', 'Bunschoten', 'Amersfoort', 'Baarn', 'Emmen', 'Utrecht']"
590,de telegraaf,24/04/2012,NL,['Maassluis']
591,de telegraaf,14/05/2011,NL,['Amsterdam']
592,de telegraaf,24/04/2021,NL,"['Deventer', 'Doetinchem', 'Utrecht', 'Zutphen']"
593,de telegraaf,22/04/2017,NL,"['Regensburg', 'Passau']"
594,nrc handelsblad,16/04/2009,NL,['Amsterdam']
595,de telegraaf,21/04/2018,NL,"['Eisenach', 'Apolda', 'Kassel', 'Utrecht']"
596,nrc handelsblad,22/10/2019,NL,['The Hague']
597,de telegraaf,15/04/2023,NL,['Madrid']
598,de telegraaf,12/09/2023,NL,[]
599,de telegraaf,18/01/2022,NL,['Utrecht']
600,de telegraaf,24/01/2020,NL,['Amsterdam']
601,de telegraaf,01/07/2021,NL,['Amsterdam']
602,de telegraaf,02/04/2022,NL,"['Amsterdam', 'Brooklyn', 'Utrecht']"
603,de telegraaf,08/03/2018,NL,"['Amsterdam', 'Rotterdam', 'Utrecht', 'South Holland']"
604,de telegraaf,13/08/2010,NL,['Amsterdam']
605,de telegraaf,02/07/2022,NL,"['Roskilde', 'Amsterdam']"
606,de telegraaf,18/04/2020,NL,"['Venice', 'Salzburg', 'Udine', 'Munich']"
607,de telegraaf,04/08/2020,NL,['Diemen']
608,de telegraaf,26/01/2013,NL,[]
609,nrc handelsblad,06/05/2006,NL,['Trincomalee']
610,de telegraaf,28/02/2023,NL,['Zutphen']
611,de telegraaf,05/10/2019,NL,"['Hamburg', 'Utrecht']"
612,de telegraaf,19/02/2021,NL,['Amsterdam']
613,de telegraaf,12/10/2019,NL,[]
614,nrc handelsblad,23/12/2016,NL,[]
615,de telegraaf,08/07/2021,NL,['Rotterdam']
616,de telegraaf,02/09/2023,NL,['Pescara']
617,nrc handelsblad,10/09/2007,NL,['Utrecht']
618,de telegraaf,18/10/2019,NL,['Utrecht']
619,de telegraaf,02/03/2016,NL,['Utrecht']
620,de telegraaf,16/02/2023,NL,['Utrecht']
621,de telegraaf,15/06/2021,NL,['Utrecht']
622,de telegraaf,23/11/2016,NL,['Utrecht']
623,de telegraaf,19/05/2020,NL,['Utrecht']
624,de telegraaf,20/07/2018,NL,['Amsterdam']
625,nrc handelsblad,07/07/2007,NL,[]
626,de telegraaf,13/10/2023,NL,[]
627,de telegraaf,06/06/2023,NL,['Amsterdam']
628,de telegraaf,01/04/2023,NL,[]
629,de telegraaf,23/03/2019,NL,"['Bordeaux', 'Paris']"
630,de telegraaf,08/06/2024,NL,"['Venice', 'Dubai', 'Rotterdam', 'Abu Dhabi', 'Papendrecht']"
631,de telegraaf,13/05/2022,NL,['The Hague']
632,de telegraaf,02/04/2011,NL,"['The Hague', 'Amsterdam', 'Rotterdam', 'Utrecht']"
633,de telegraaf,07/08/2015,NL,"['Leiden', 'Amsterdam', 'Groningen', 'Utrecht']"
634,nrc handelsblad,19/11/2020,NL,['The Hague']
635,de telegraaf,11/01/2023,NL,['Amsterdam']
636,de telegraaf,04/06/2014,NL,['Amsterdam']
637,de telegraaf,05/01/2022,NL,[]
638,de telegraaf,04/11/2023,NL,[]
639,de telegraaf,25/06/2022,NL,"['Houten', 'Rotterdam', 'Amersfoort', 'Hilversum']"
640,de telegraaf,19/06/2015,NL,['The Hague']
641,de telegraaf,01/05/2018,NL,['Utrecht']
642,de telegraaf,04/06/2024,NL,"['The Hague', 'Rhoon', 'Leiden']"
643,de telegraaf,04/06/2024,NL,"['The Hague', 'Rhoon', 'Leiden']"
644,de telegraaf,12/10/2023,NL,[]
645,de telegraaf,31/08/2019,NL,[]
646,de telegraaf,31/08/2019,NL,[]
647,de telegraaf,15/08/2018,NL,['Utrecht']
648,de telegraaf,03/01/2020,NL,['Utrecht']
649,de telegraaf,11/04/2024,NL,['Amsterdam']
650,nrc handelsblad,01/05/2021,NL,"['Paris', 'Amsterdam']"
651,nrc handelsblad,11/05/2017,NL,"['Amsterdam', 'Zwolle', 'Rotterdam', 'Paris', 'Utrecht']"
652,de telegraaf,09/08/2014,NL,['Bussum']
653,de telegraaf,02/02/2024,NL,['Rotterdam']
654,nrc handelsblad,06/07/2013,NL,[]
655,de telegraaf,09/11/2022,NL,"['Utrecht', 'Nieuwegein']"
656,de telegraaf,11/10/2019,NL,[]
657,nrc handelsblad,28/08/2017,NL,"['Mosul', 'Barcelona']"
658,de telegraaf,12/01/2019,NL,[]
659,de telegraaf,11/02/2017,NL,"['Beijing', 'Hanoi', 'Las Vegas']"
660,de telegraaf,21/04/2018,NL,['Stavanger']
661,de telegraaf,21/04/2018,NL,['Stavanger']
662,de telegraaf,31/08/2023,NL,"['The Hague', 'Berlin']"
663,nrc handelsblad,07/08/2020,NL,[]
664,de telegraaf,13/02/2016,NL,"['La Rochelle', 'Charlotte', 'Mayenne']"
665,de telegraaf,21/09/2021,NL,['Amsterdam']
666,de telegraaf,08/09/2023,NL,[]
667,de telegraaf,14/09/2019,NL,"['Olomouc', 'Otrokovice']"
668,de telegraaf,03/12/2020,NL,['Amsterdam']
669,nrc handelsblad,05/09/2020,NL,"['Nice', 'The Hague', 'Amsterdam']"
670,nrc handelsblad,17/06/2013,NL,"['Amsterdam', 'Paris', 'New York', 'Berlin', 'London']"
671,de telegraaf,14/04/2018,NL,"['Paris', 'Lille']"
672,de telegraaf,14/04/2018,NL,"['Paris', 'Lille']"
673,de telegraaf,28/06/2017,NL,['Amsterdam']
674,de telegraaf,27/06/2017,NL,['Rotterdam']
675,de telegraaf,25/08/2023,NL,['Amsterdam']
676,nrc handelsblad,03/05/2018,NL,"['Tel Aviv', 'East Jerusalem', 'Eilat', 'Jerusalem', 'Rome']"
677,nrc handelsblad,28/09/2019,NL,['Rotterdam']
678,de telegraaf,25/03/2021,NL,[]
679,nrc handelsblad,06/04/2022,NL,"['Kiev', 'Khabarovsk', 'Lisbon']"
680,de telegraaf,02/04/2011,NL,[]
681,de telegraaf,21/06/2022,NL,"['Vianen', 'Nieuwegein']"
682,de telegraaf,21/10/2020,NL,[]
683,de telegraaf,07/10/2020,NL,[]
684,de telegraaf,09/04/2015,NL,['Rotterdam']
685,de telegraaf,14/11/2018,NL,[]
686,de telegraaf,10/12/2020,NL,['Amsterdam']
687,de telegraaf,04/04/2014,NL,[]
688,de telegraaf,23/08/2023,NL,['Rotterdam']
689,de telegraaf,19/05/2023,NL,[]
690,de telegraaf,12/01/2024,NL,['The Hague']
691,de telegraaf,28/08/2014,NL,['Utrecht']
692,nrc handelsblad,24/10/2017,NL,[]
693,nrc handelsblad,08/06/2019,NL,['Amsterdam']
694,de telegraaf,22/05/2005,NL,"['Arnhem', 'Westland', 'Holland', 'Naaldwijk']"
695,de telegraaf,12/12/2018,NL,"['Amsterdam', 'Zwolle', 'Utrecht', 'De Bilt']"
696,de telegraaf,25/05/2024,NL,['South Holland']
697,nrc handelsblad,06/04/2019,NL,['Amsterdam']
698,nrc handelsblad,28/09/2019,NL,['Amsterdam']
699,de telegraaf,02/03/2021,NL,['Utrecht']
700,de telegraaf,12/02/2016,NL,"['Utrecht', 'Uppsala', 'Stockholm']"
701,de telegraaf,25/04/2019,NL,['Rotterdam']
702,de telegraaf,13/06/2019,NL,"['Rotterdam', 'Utrecht']"
703,de telegraaf,02/07/2019,NL,['The Hague']
704,nrc handelsblad,02/09/2017,NL,"['The Hague', 'Amsterdam', 'Utrecht', 'South Holland']"
705,de telegraaf,01/03/2018,NL,[]
706,nrc handelsblad,29/06/2017,NL,['Zoetermeer']
707,de telegraaf,25/04/2018,NL,[]
708,de telegraaf,30/05/2017,NL,"['The Hague', 'Amersfoort', 'Hilversum']"
709,de telegraaf,12/06/2018,NL,"['The Hague', 'Amsterdam']"
710,de telegraaf,28/04/2018,NL,[]
711,de telegraaf,17/01/2020,NL,[]
712,de telegraaf,12/03/2020,NL,['Utrecht']
713,de telegraaf,25/10/2019,NL,['Utrecht']
714,de telegraaf,20/07/2019,NL,[]
715,de telegraaf,09/08/2019,NL,['Utrecht']
716,de telegraaf,11/10/2016,NL,[]
717,de telegraaf,25/04/2019,NL,['Rotterdam']
718,de telegraaf,27/03/2019,NL,[]
719,de telegraaf,19/08/2019,NL,[]
720,de telegraaf,28/11/2019,NL,['Rotterdam']
721,de telegraaf,08/05/2018,NL,['Utrecht']
722,de telegraaf,14/08/2004,NL,"['Leiden', 'Amsterdam', 'Delft']"
723,nrc handelsblad,03/03/2018,NL,"['Amsterdam', 'Rotterdam']"
724,de telegraaf,28/01/2020,NL,"['The Hague', 'Amsterdam', 'Utrecht']"
725,el pais,10/05/2011,ES,"['Madrid', 'Berlin']"
726,el pais,21/02/2020,ES,['Barcelona']
727,el mundo,10/05/2019,ES,"['Madrid', 'Barcelona']"
728,el mundo,27/10/2022,ES,"['Saqqez', 'Isfahan']"
729,el mundo,19/06/2023,ES,"['Madrid', 'Barcelona']"
730,el pais,24/07/2022,ES,"['Rome', 'Brussels']"
731,el mundo,15/01/2023,ES,"['Madrid', 'Canton', 'Valencia']"
732,el mundo,22/09/2023,ES,"['Barcelona', 'León']"
733,el pais,03/07/2023,ES,['Masatepe']
734,el mundo,10/04/2009,ES,['Astana']
735,el mundo,12/04/2019,ES,['Madrid']
736,el mundo,02/03/2024,ES,"['Guadalajara', 'Madrid', 'Las Vegas']"
737,el pais,27/12/2017,ES,['Madrid']
738,el pais,30/07/2011,ES,[]
739,el pais,14/01/2012,ES,"['Buenos Aires', 'Paris', 'Venice']"
740,el mundo,18/09/2013,ES,"['Madrid', 'Toledo', 'Prado']"
741,el pais,05/10/2005,ES,['Madrid']
742,el pais,15/04/2024,ES,"['New York', 'Berlin']"
743,el mundo,16/12/2022,ES,"['Gerona', 'Palma', 'Madrid', 'Tarragona', 'Bilbao']"
744,el pais,29/12/2015,ES,['Madrid']
745,el mundo,16/12/2023,ES,"['Madrid', 'Zaragoza']"
746,el pais,16/03/2005,ES,['Amsterdam']
747,el pais,02/11/2009,ES,['Madrid']
748,el mundo,18/05/2021,ES,"['Madrid', 'Puente de Vallecas', 'Retiro']"
749,el mundo,30/06/2023,ES,"['Tudela', 'Irati', 'San Jorge', 'Pamplona', 'Navarre']"
750,el pais,21/05/2022,ES,"['Madrid', 'Barcelona', 'Valencia']"
751,el pais,26/02/2010,ES,['Madrid']
752,el mundo,06/09/2016,ES,['Madrid']
753,el mundo,03/06/2024,ES,"['Alcorcón', 'Madrid']"
754,el mundo,14/07/2020,ES,['Madrid']
755,el pais,06/05/2022,ES,"['Sagunto', 'Pamplona', 'Barcelona']"
756,el pais,26/02/2010,ES,['Madrid']
757,el pais,03/09/2005,ES,[]
758,el mundo,18/10/2015,ES,['Barcelona']
759,el pais,16/09/2023,ES,"['Tobruk', 'Tripoli']"
760,el mundo,14/12/2023,ES,"['Badajoz', 'Torrevieja']"
761,el pais,10/06/2023,ES,"['Mexico City', 'Caracas', 'Havana']"
762,el pais,31/01/2011,ES,"['Móstoles', 'Madrid']"
763,el pais,14/06/2020,ES,"['Constitución', 'La Laguna', 'Paris', 'Madrid', 'Bogotá', 'New York', 'Berlin', 'Huelva', 'London']"
764,el pais,16/07/2017,ES,"['Madrid', 'Barcelona']"
765,el mundo,04/05/2024,ES,"['Villaverde', 'Madrid', 'Puente de Vallecas', 'Usera']"
766,el pais,25/01/2022,ES,['Paris']
767,el pais,06/12/2017,ES,['Madrid']
768,el mundo,06/06/2012,ES,[]
769,el pais,04/07/2006,ES,"['Berlin', 'Amsterdam', 'Barcelona', 'London']"
770,el pais,30/09/2012,ES,"['New York', 'London', 'Holland']"
771,el pais,04/06/2017,ES,"['Madrid', 'Barcelona']"
772,el pais,18/06/2012,ES,"['Girona', 'Texas']"
773,el pais,29/08/2005,ES,"['Miami', 'Florida', 'New Orleans']"
774,el pais,17/10/2005,ES,['Denia']
775,el pais,29/05/2017,ES,"['Madrid', 'Santiago']"
776,el mundo,17/04/2015,ES,"['Havana', 'Aprilia']"
777,el pais,19/01/2010,ES,"['Madrid', 'Barcelona']"
778,el pais,19/01/2021,ES,[]
779,el pais,27/10/2020,ES,['La Rioja']
780,el mundo,04/03/2024,ES,"['Shanghai', 'New York']"
781,el pais,13/12/2021,ES,[]
782,el pais,16/01/2022,ES,['Madrid']
783,el pais,07/11/2011,ES,[]
784,el pais,17/05/2008,ES,['Barcelona']
785,el mundo,21/10/2017,ES,[]
786,el pais,27/11/2022,ES,"['Granada', 'Paris', 'Cali']"
787,el pais,20/03/2020,ES,"['Dondo', 'Maputo', 'Beira']"
788,el pais,09/05/2024,ES,['Dortmund']
789,el mundo,15/03/2019,ES,[]
790,el pais,16/01/2007,ES,"['Valencia', 'Gandia']"
791,el pais,22/01/2021,ES,"['Utrecht', 'Holland']"
792,el mundo,11/04/2023,ES,['Los Angeles']
793,el mundo,06/02/2019,ES,['Madrid']
794,el pais,27/11/2022,ES,"['Granada', 'Paris', 'Cali']"
795,el pais,02/05/2009,ES,[]
796,el pais,12/05/2022,ES,"['Soria', 'Madrid', 'Logroño']"
797,el pais,27/12/2019,ES,['Madrid']
798,el mundo,14/07/2023,ES,['Baza']
799,el pais,08/06/2006,ES,['Barcelona']
800,el pais,21/03/2012,ES,['Barcelona']
801,el pais,05/10/2021,ES,[]
802,el pais,30/07/2014,ES,['Brussels']
803,el pais,24/06/2020,ES,"['Valencia', 'Paris', 'Madrid', 'New York', 'Bogotá', 'London']"
804,el pais,04/07/2013,ES,['Barcelona']
805,el pais,12/07/2008,ES,"['Madrid', 'Bilbao', 'Valencia']"
806,el mundo,22/10/2021,ES,"['Madrid', 'Barcelona']"
807,el mundo,09/12/2023,ES,['San Isidro']
808,el pais,08/09/2019,ES,"['Astana', 'San Lorenzo', 'Oviedo']"
809,el pais,18/10/2008,ES,['Barcelona']
810,el mundo,30/04/2007,ES,"['Madrid', 'Berlin']"
811,el pais,12/12/2023,ES,"['Madrid', 'Brussels']"
812,el pais,28/06/2018,ES,"['Damascus', 'Tarragona', 'Stockholm']"
813,el mundo,08/06/2024,ES,[]
814,el pais,03/07/2020,ES,"['Amsterdam', 'Pontevedra', 'Ottawa', 'Paris', 'Madrid']"
